module	declaration	kind	visibility	destination	disposition
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.pivoted_spec_rank_eq	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.Existence	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.pivoted_spec_rank_eq_r	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.Existence	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.psd_abs_entry_le_maxdiag	theorem	public	NumStability.Algorithms.Cholesky.CholeskyPSD	retained
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.psd_abs_entry_le_sqrt_diag	theorem	public	NumStability.Algorithms.Cholesky.CholeskyPSD	retained
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.psd_all_diag_zero	theorem	public	NumStability.Algorithms.Cholesky.CholeskyPSD	retained
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.psd_cholesky_backward_error	theorem	public	NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.PsdErrorAnalysis	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.psd_cholesky_existence	theorem	public	NumStability.Algorithms.Cholesky.CholeskyPSD	retained
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.psd_cholesky_termination_bound	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.Termination	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.psd_pivot_selection	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.psd_pivoted_cholesky_exists	theorem	public	NumStability.Algorithms.Cholesky.CholeskyPSD	retained
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.psd_pivoted_cholesky_exists_cp	theorem	public	NumStability.Algorithms.Cholesky.CholeskyPSD	retained
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.psd_pivoted_cholesky_exists_tail	theorem	public	NumStability.Algorithms.Cholesky.CholeskyPSD	retained
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.psd_quadForm_le_card_maxdiag	theorem	public	NumStability.Algorithms.Cholesky.CholeskyPSD	retained
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.psd_quadForm_le_trace	theorem	public	NumStability.Algorithms.Cholesky.CholeskyPSD	retained
NumStability.Algorithms.HighamChapter10	NumStability.quadForm_abs_le_of_entrywise_le	theorem	public	NumStability.Analysis.MatrixNorms.EntrywiseAbsolute.Basic	relocated
NumStability.Algorithms.HighamChapter10	NumStability.quadForm_abs_le_of_opNorm2Le	theorem	public	NumStability.Analysis.MatrixNorms.EntrywiseAbsolute.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyDemmel	NumStability.quadForm_add_neg_of_perturbation	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.ErrorAnalysis.Demmel	relocated
NumStability.Algorithms.Cholesky.CholeskyDemmel	NumStability.quadForm_add_pos_of_perturbation	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.ErrorAnalysis.Demmel	relocated
NumStability.Algorithms.HighamChapter10	NumStability.quadForm_append_split	theorem	public	NumStability.Analysis.MatrixNorms.EntrywiseAbsolute.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.quadForm_bilinear_cauchy_schwarz	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.HighamChapter10	NumStability.quadForm_cert_of_entrywise	theorem	public	NumStability.Analysis.MatrixNorms.EntrywiseAbsolute.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.quadForm_gram_conj	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyNonsym	NumStability.quadForm_zero_pad_eq	theorem	public	NumStability.Algorithms.Cholesky.CholeskyNonsym	retained
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.rankOne_update_auxiliary_le	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.rankOne_update_quadForm_eq	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.resolvent_entry_cap	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.SchurComplement	relocated
NumStability.Algorithms.HighamChapter10	NumStability.scaled_border_mass_normwise	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.ScaledStage	relocated
NumStability.Algorithms.HighamChapter10	NumStability.scaled_interior_mass_normwise	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.ScaledStage	relocated
NumStability.Algorithms.HighamChapter10	NumStability.scaled_interior_mass_normwise_quad	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.ScaledStage	relocated
NumStability.Algorithms.HighamChapter10	NumStability.scaled_matrix_isPosSemiDef	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.ScaledStage	relocated
NumStability.Algorithms.HighamChapter10	NumStability.scaled_matrix_unit_diag	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.ScaledStage	relocated
NumStability.Algorithms.HighamChapter10	NumStability.scaled_opNorm2Le_of_factor_bound	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.ErrorAnalysis.Certificates	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.schurCompl	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLTStep	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.schurCompl_symm	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.BlockLDLTStep	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.schurComplement	definition	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.SchurComplement	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.schurRow	definition	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.SchurComplement	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.schurStep	definition	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.SchurComplement	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.schurStep_decompose	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.SchurComplement	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.schurStep_entrywise_perturbation	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.SchurComplement	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.schurStep_isPosSemiDef	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.SchurComplement	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.schurStep_symm	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.SchurComplement	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.schur_diag_le_pivot	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.Existence	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.schur_first_order_entrywise_bound	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.SchurComplement	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.schur_gram_stage_le	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.schur_perturbation_exact	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.SchurComplement	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.schur_perturbation_remainder_bound	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.SchurComplement	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.schur_perturbation_split	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.SchurComplement	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.schur_psd	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.Existence	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.schur_remainder_reexpand	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.SchurComplement	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.schur_resolvent_from_inverses	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.SchurComplement	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.sherman_morrison_quadForm_scalar_mono	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyNonsym	NumStability.skewSymmetricPart	definition	public	NumStability.Algorithms.LinearSystems.LU.NonsymmetricPositiveDefinite.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.skewSymmetric_diag_zero	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.Predicates	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.skew_twoByTwo_multiplier_bound	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.SkewSymmetric	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.skew_twoByTwo_schur_entry_bound	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.ErrorAnalysis.SkewSymmetric	relocated
NumStability.Algorithms.HighamChapter10	NumStability.spd_inv_quadForm_nonneg	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.ErrorAnalysis.Certificates	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.spd_inverse_exists	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.spd_pivot_quadForm_bound	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.spd_pivoted_cholesky	theorem	public	NumStability.Algorithms.Cholesky.CholeskyPSD	retained
NumStability.Algorithms.Cholesky.CholeskySpec	NumStability.spd_schur_complement_isSymPosDef	theorem	public	NumStability.Algorithms.Cholesky.CholeskySpec	retained
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.sq_sum_pow_two_bound	theorem	public	NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.CompletePivotingBound	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.sqrt_diag_prod_le_opNorm2Le	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.HighamChapter10	NumStability.stage_border_mass_from_full	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.ScaledStage	relocated
NumStability.Algorithms.HighamChapter10	NumStability.stage_interior_mass_from_full	theorem	public	NumStability.Algorithms.HighamChapter10	retained
NumStability.Algorithms.HighamChapter10	NumStability.stage_maxEigenvalue_le	theorem	public	NumStability.Analysis.MatrixNorms.SpectralExtrema.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.stage_multiplier_product_le	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.strict_argmax_diag_stable	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.SchurComplement	relocated
NumStability.Algorithms.Cholesky.CholeskyFl	NumStability.sum_fin_eq_sum_filter_lt'	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.RoundedFactorization.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyDemmel	NumStability.sum_sq_pos_of_exists_ne	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.ErrorAnalysis.Demmel	relocated
NumStability.Algorithms.Cholesky.CholeskyNonsym	NumStability.sum_sq_zero_pad_eq	theorem	public	NumStability.Algorithms.Cholesky.CholeskyNonsym	retained
NumStability.Algorithms.HighamChapter10	NumStability.sum_sum_castSucc_split	theorem	public	NumStability.Analysis.MatrixNorms.EntrywiseAbsolute.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyNonsym	NumStability.symPart_quadForm_eq	theorem	public	NumStability.Algorithms.LinearSystems.LU.NonsymmetricPositiveDefinite.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.symPart_skew_inverse_identity	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyNonsym	NumStability.symmetricPart	definition	public	NumStability.Algorithms.LinearSystems.LU.NonsymmetricPositiveDefinite.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyNonsym	NumStability.symmetricPart_symmetric	theorem	public	NumStability.Algorithms.LinearSystems.LU.NonsymmetricPositiveDefinite.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyNonsym	NumStability.symmetric_skew_decomposition	theorem	public	NumStability.Algorithms.LinearSystems.LU.NonsymmetricPositiveDefinite.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.tail_invariant_entry_le	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.WNormBound	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.trailing_block_quadForm	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.tridiagonalLeadingBlockSupport_add_bound	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.tridiagonalLeadingBlockSupport_add_bound_of_le_offset	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.tridiagonalLeadingBlockSupport_add_bound_printed	theorem	public	NumStability.Source.Higham.Chapter11.Theorem07.TridiagonalTwoByTwoResidual.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.tridiagonalLeadingBlockSupport_add_bound_printed_of_le_offset	theorem	public	NumStability.Source.Higham.Chapter11.Theorem07.TridiagonalTwoByTwoResidual.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.tridiagonalLeadingBlockSupport_of_le_offset	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.tridiagonalLeadingBlockSupport_zero_bound	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.tridiagonalLeadingBlockSupport_zero_printed_bound	theorem	public	NumStability.Source.Higham.Chapter11.Theorem07.TridiagonalTwoByTwoResidual.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.tridiagonalTwoByTwoFirstTrailingIndex	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.tridiagonalTwoByTwoFirstTrailingIndex_val	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.tridiagonalTwoByTwoLiftTrailingPerturbation	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.tridiagonalTwoByTwoLiftTrailingPerturbation_apply_embedded	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.tridiagonalTwoByTwoLiftTrailingPerturbation_bound	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.tridiagonalTwoByTwoLiftTrailingPerturbation_bound_leadingBlockSupport	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.tridiagonalTwoByTwoLiftTrailingPerturbation_bound_support	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.tridiagonalTwoByTwoLiftTrailingPerturbation_leadingBlockSupport	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.tridiagonalTwoByTwoLiftTrailingPerturbation_support	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.tridiagonalTwoByTwoTrailingBlockSupport_add_bound	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.tridiagonalTwoByTwoTrailingBlockSupport_iff_leadingBlockSupport	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.tridiagonalTwoByTwoTrailingSubproblemIndex	definition	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.tridiagonalTwoByTwoTrailingSubproblemIndex_injective	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.tridiagonalTwoByTwoTrailingSubproblemIndex_val	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.tridiagonalTwoByTwoTrailingSubproblemIndex_zero	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Tridiagonal	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.triuPart	definition	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.triuPart_diag_and_above	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.triuPart_upper	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.twoByTwo_completePivot_absdet_lower	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.twoByTwo_completePivot_det_bound	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.twoByTwo_inverse_entry_bounds	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.twoByTwo_schur_growth	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyIndefinite	NumStability.twoByTwo_schur_growth_of_block	theorem	public	NumStability.Algorithms.LinearSystems.SymmetricIndefinite.Pivoting.Basic	relocated
NumStability.Algorithms.HighamChapter10	NumStability.unit_diag_psd_maxEigenvalue_bounds	theorem	public	NumStability.Algorithms.HighamChapter10	retained
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.upHalf	definition	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.upHalf_add_transpose	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.upHalf_diag	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.upHalf_strict_lower	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.upHalf_strict_upper	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPerturbation	NumStability.upperTriangular_inverse_exists	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyFl	NumStability.upperTriangular_solve_exists	theorem	public	NumStability.Algorithms.LinearSystems.Cholesky.RoundedFactorization.Basic	relocated
NumStability.Algorithms.Cholesky.CholeskyPSD	NumStability.w_norm_bound_from_cond	theorem	public	NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.WNormBound	relocated
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_borderedRealMatrix	definition	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_bordered_inverse_energy_lt	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexBlockSchur_re_im_posDef	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexEnergy_im_fintype	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexEnergy_re_fintype	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexGammaCounterA	definition	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexGammaCounterB	definition	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexGammaCounterB_spd	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexGammaCounterC	definition	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexGammaCounterC_spd	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexGammaCounterFP	definition	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexGammaCounter_L10	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexGammaCounter_U00	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexGammaCounter_U10	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexGammaCounter_gamma	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexGammaCounter_gammaValid	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexGammaCounter_radius_lower_bound	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complexVector_re_or_im_nonzero	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complex_U_entry_eq_leading_schur	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	_private.NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure.0.NumStability.higham10_30_complex_borderedMinor_eq_pivots_mul_U	theorem	private	NumStability.Algorithms.Ch10ComplexPositiveDefiniteSourceClosure	retained
