module	path	base_blob_oid	current_tier	debt_flags	phase_scope	lane_id	wave_id	planned_actions	rationale
NumStability.Source.Higham.Chapter04.Equation08.ModelStrength	NumStability/Source/Higham/Chapter04/Equation08/ModelStrength.lean	67641bdf6c2cce813c91dfe0114788bedd7ccfbe	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter04.Equation08.ReturnedSum	NumStability/Source/Higham/Chapter04/Equation08/ReturnedSum.lean	e5923cccb9a5f79a938202dcb04a7ce04c7bd45c	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter04.Equation09	NumStability/Source/Higham/Chapter04/Equation09.lean	5851c07309531db5f0e5dffd2a2955a56f5230e2	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter04.Equation09.Correction	NumStability/Source/Higham/Chapter04/Equation09/Correction.lean	18700e74bb99c0ff952d89e8e823f33e987ef7b5	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter04.Equation09.FiniteFormat	NumStability/Source/Higham/Chapter04/Equation09/FiniteFormat.lean	ba24beb6a24fbe702e8e70e39406cb9c96a8bccb	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter04.Equation09.ModelStrength	NumStability/Source/Higham/Chapter04/Equation09/ModelStrength.lean	52aa01f62abb3170a9a254cb0dc789156ce39989	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter04.Equation10	NumStability/Source/Higham/Chapter04/Equation10.lean	b73a37241fe7c11d63c71cd5d7bfd4eb79dfb151	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter04.Equation10.AbstractModel	NumStability/Source/Higham/Chapter04/Equation10/AbstractModel.lean	4644f973bdb272531b58de4acae5dd33bb23fa8a	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter04.Equation10.FiniteFormat	NumStability/Source/Higham/Chapter04/Equation10/FiniteFormat.lean	b6826f17a71e0b37c549f3fa95f949d9def08337	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter04.Problem03	NumStability/Source/Higham/Chapter04/Problem03.lean	2bcfa595ae557774b51ac0d9d12c10240f572c0d	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter04.Problem04	NumStability/Source/Higham/Chapter04/Problem04.lean	78db1e2c1ef45d708a558960e328833318279a07	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter04.Problem10	NumStability/Source/Higham/Chapter04/Problem10.lean	f0edebedcef3d549219d413ac51309f917894a96	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter04.Section01	NumStability/Source/Higham/Chapter04/Section01.lean	3444f1cdf3d0a853f4ae30347db311333eba0f6a	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter04.Section01.InsertionExamples	NumStability/Source/Higham/Chapter04/Section01/InsertionExamples.lean	43355a61d1c2d1c49c3de65702b0ad83873b1415	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter04.Section01.PairwiseSixTerm	NumStability/Source/Higham/Chapter04/Section01/PairwiseSixTerm.lean	9b35906da34cc3e2e0faf9187c954a22cb672d45	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter04.Section02	NumStability/Source/Higham/Chapter04/Section02.lean	65d4e19f4ca617a1e0fd9fc7979ebc970b17a30a	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter04.Section02.KaoWangCitationDiscrepancy	NumStability/Source/Higham/Chapter04/Section02/KaoWangCitationDiscrepancy.lean	5a72e4e475e2af8956101a642caf452120e45d90	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter04.Section03	NumStability/Source/Higham/Chapter04/Section03.lean	645fdffee35cf2e338e3c49b400440ffe2b268cc	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter04.Section03.FiniteFormat	NumStability/Source/Higham/Chapter04/Section03/FiniteFormat.lean	094657ca26db39e8f36c89df7e9b471f7ecc8950	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter04.Section03.NoGuardKahanCounterexample	NumStability/Source/Higham/Chapter04/Section03/NoGuardKahanCounterexample.lean	5944450504a50ce401c0aece48c238918881f4a3	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter06	NumStability/Source/Higham/Chapter06.lean	c50f67b38bf923d15e19aedbcc69e2ed34cabd72	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter06.Asides	NumStability/Source/Higham/Chapter06/Asides.lean	a9014b7da000e34dcadf23af0ef609c9888bf059	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter06.Asides.ConditionNumberBounds	NumStability/Source/Higham/Chapter06/Asides/ConditionNumberBounds.lean	2e7377b0ec9b15b64bbbfee616b1fedf7df56580	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter06.Asides.EuclideanNormDifferentiability	NumStability/Source/Higham/Chapter06/Asides/EuclideanNormDifferentiability.lean	e987ec406fba30fe9e91e58643eee7be69c4585d	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter06.Asides.MaxNormInconsistency	NumStability/Source/Higham/Chapter06/Asides/MaxNormInconsistency.lean	b524671923507937dcabc9e65922777e0165b750	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter06.Asides.UnitaryInvariance	NumStability/Source/Higham/Chapter06/Asides/UnitaryInvariance.lean	8e3b4649c8a01b2d06fec66dff74b7292feea737	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter06.BlockAntidiagonalNorm	NumStability/Source/Higham/Chapter06/BlockAntidiagonalNorm.lean	ceacbae9fb62baeac35b7d6cd57d8e7f6139f46d	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter06.BlockAntidiagonalNorm.InducedLp	NumStability/Source/Higham/Chapter06/BlockAntidiagonalNorm/InducedLp.lean	2d6ee45dbcf392df70b25880f7719c188c5210b1	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter06.BlockAntidiagonalNorm.OperatorTwo	NumStability/Source/Higham/Chapter06/BlockAntidiagonalNorm/OperatorTwo.lean	a427ed5ef2abb73ee0a91e056cd3fcc3df6326d8	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter06.Equation01	NumStability/Source/Higham/Chapter06/Equation01.lean	4945a77ff9e4b781c7bfefa03bf94444a93187ad	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter06.Equation02	NumStability/Source/Higham/Chapter06/Equation02.lean	95c1121583a274a2c3c555bcd7de33cfd5ae42c1	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter06.Lemma06	NumStability/Source/Higham/Chapter06/Lemma06.lean	c72cf3e76fbd1ad474e7ddc846d01cf6078f3ca2	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter06.Norms	NumStability/Source/Higham/Chapter06/Norms.lean	8a339c690105f4295e45ad0ba64434bad0ccfc9b	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter06.Problem01	NumStability/Source/Higham/Chapter06/Problem01.lean	b3fe1d51369e3d94c0e9566156c8630275480796	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter06.Problem05	NumStability/Source/Higham/Chapter06/Problem05.lean	aaf2919d8426477c9a5bd265f4423408fb0f6fca	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter06.Problem09	NumStability/Source/Higham/Chapter06/Problem09.lean	4877d2042eda3b56d6c3664b9cb5fb7542d71f86	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter06.Problem10	NumStability/Source/Higham/Chapter06/Problem10.lean	9c8cdb7702117b10204319c1d84f130b0db6a32d	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter06.Theorem04	NumStability/Source/Higham/Chapter06/Theorem04.lean	ab2151df55d5da72c1ac1aa9afcebe8a5cf19342	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter08	NumStability/Source/Higham/Chapter08.lean	bef4a5b0ec26314ab1ffda9a53ef2d1df33784e2	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter08.Lemma08Discrepancy	NumStability/Source/Higham/Chapter08/Lemma08Discrepancy.lean	4f987ebbc2d6e5c81bdc881aba52b0ca6992a95a	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter09.CompletePivotSharpClosure	NumStability/Source/Higham/Chapter09/CompletePivotSharpClosure.lean	5c58978c50615a914136f3f44bdcd67a1297f5c2	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter09.ComplexClosure	NumStability/Source/Higham/Chapter09/ComplexClosure.lean	bc8aaab768715fc02c7e4fd207f7a51320eac6b4	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter09.ComputedCorrection	NumStability/Source/Higham/Chapter09/ComputedCorrection.lean	8efaf720c2696877a0247390308487ce78804b9b	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter09.DoolittleClosure	NumStability/Source/Higham/Chapter09/DoolittleClosure.lean	9a7ceeabcfba38406d172e362bdac93ce4976c0b	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter09.Problems	NumStability/Source/Higham/Chapter09/Problems.lean	c6b119d4a7ce42cac650104bb62cfbc4c6edede0	source	-	in_scope	local-lane	W90	outlier_review	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter09.Section01	NumStability/Source/Higham/Chapter09/Section01.lean	e547924b4dc21e828760cf58c68e3eb9c875760a	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter09.Section02	NumStability/Source/Higham/Chapter09/Section02.lean	5c5e2bf7090ba7a944490b4bab5abf3afb758fcd	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter09.Section03	NumStability/Source/Higham/Chapter09/Section03.lean	0598a172d08ee456fd28a1380f548b9708f94fdf	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter09.Section04	NumStability/Source/Higham/Chapter09/Section04.lean	4d76fb8dc07393928cc86d1be88247d935e3bfa7	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter09.Section05	NumStability/Source/Higham/Chapter09/Section05.lean	f96da9cad9e40f0d6453e2fbbb14e92d7b7d9e5a	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter09.Section06	NumStability/Source/Higham/Chapter09/Section06.lean	26af96eb73606aa36e0cbb8b405297e5bf707968	source	-	in_scope	local-lane	W90	outlier_review	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter09.Section08	NumStability/Source/Higham/Chapter09/Section08.lean	02ad8dcdd54ea297db455cf862e3936660a07d5c	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter09.Section10	NumStability/Source/Higham/Chapter09/Section10.lean	f4a34f7daa42a889a40110dd8254aeec0e56a943	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter09.Section11	NumStability/Source/Higham/Chapter09/Section11.lean	3f20efea965280463b3f4d2f5169b3ecd74de53d	source	-	in_scope	local-lane	W90	outlier_review	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter09.Theorem914Actual	NumStability/Source/Higham/Chapter09/Theorem914Actual.lean	33c085721d433dbfbb32ae2f8d489dd846d8a9dc	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter09.Theorem914DiagDominant	NumStability/Source/Higham/Chapter09/Theorem914DiagDominant.lean	cad622fb0b5744e1dd82e3de960c3d5327c835d2	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter09.Theorem914Primitive	NumStability/Source/Higham/Chapter09/Theorem914Primitive.lean	c8fdfca394cfbe6c117c36e0402fff52dfd4d3e6	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter09.Theorem97Classification	NumStability/Source/Higham/Chapter09/Theorem97Classification.lean	0bec7cb962f40266a5113895cb377cdabe411de0	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter09.Theorem99Closure	NumStability/Source/Higham/Chapter09/Theorem99Closure.lean	0b833c55262041700b144badb44aff300f710687	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter09.Theorem99ComplexClosure	NumStability/Source/Higham/Chapter09/Theorem99ComplexClosure.lean	5442bf78fdd7615230d8b7589a04a314b66b7448	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter10	NumStability/Source/Higham/Chapter10.lean	954ebae2a5ffb6f61ef5c12a9f94b157c828fcf9	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter10.Theorem07	NumStability/Source/Higham/Chapter10/Theorem07.lean	a43568b00ec6089ac0fbd01ccdd47007d42d9bb0	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11	NumStability/Source/Higham/Chapter11.lean	6dbc17aee67e4b87b6efea6f7eb0e64265fedf3a	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.Aasen118Reduced	NumStability/Source/Higham/Chapter11/Aasen118Reduced.lean	e103910e7e3e8b81dc24025e3eb26320ca39e575	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenAdjacentPivotOperationalMiddle	NumStability/Source/Higham/Chapter11/AasenAdjacentPivotOperationalMiddle.lean	9a8bd3fe8296e621e911270189173cdbdada402d	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenAdjacentPivotResidualDomain	NumStability/Source/Higham/Chapter11/AasenAdjacentPivotResidualDomain.lean	ea84a2ca80967b58ad8f0bc4a49ae26eb2a0299d	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenAdjacentPivotSourceResidual	NumStability/Source/Higham/Chapter11/AasenAdjacentPivotSourceResidual.lean	275dedc3e83d4d8304b156e6017829c7178d8012	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenAdjacentPivotTridiagExecutor	NumStability/Source/Higham/Chapter11/AasenAdjacentPivotTridiagExecutor.lean	d7f3db182b7e7657ddffa34648b1ccec6f1f9e4a	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenAdjacentPivotTridiagForwardCounterexample	NumStability/Source/Higham/Chapter11/AasenAdjacentPivotTridiagForwardCounterexample.lean	f63feed4528593356840aebe328d4ed9bf90865a	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenDirect118	NumStability/Source/Higham/Chapter11/AasenDirect118.lean	41d887ef707f88df9523f2648ec13fbfa8a165a8	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenDirectTridiagGEPPSolve	NumStability/Source/Higham/Chapter11/AasenDirectTridiagGEPPSolve.lean	217f60a0cef714867757bc29f806c58c258306e2	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenFactorNorm	NumStability/Source/Higham/Chapter11/AasenFactorNorm.lean	9cdc32bf3aafc093fc0c59bf5bd17a1ef08a6259	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenGrowth	NumStability/Source/Higham/Chapter11/AasenGrowth.lean	df58a7c570a3391a9ca4979581f19136ad460f5e	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenMiddleGEPPCh11Counterexample	NumStability/Source/Higham/Chapter11/AasenMiddleGEPPCh11Counterexample.lean	da298da5dcd569a9d27f33624547125d368db932	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenOriginalCoordinateCorrection	NumStability/Source/Higham/Chapter11/AasenOriginalCoordinateCorrection.lean	4f9d3ad59b6af76ff213a3c37f300cc41563b400	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenPermutationSourceCorrection	NumStability/Source/Higham/Chapter11/AasenPermutationSourceCorrection.lean	b860bbbd0fe9bb6168b6f599085bede6bee0438c	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenPrintedCoefficientAlgebra	NumStability/Source/Higham/Chapter11/AasenPrintedCoefficientAlgebra.lean	6957d71a4343b380943447c14ec2e95d8d58621e	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenSourceSharpFactorResidual	NumStability/Source/Higham/Chapter11/AasenSourceSharpFactorResidual.lean	75af26fd5d160a935620fd3673ca525258d20ea7	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenTheorem118ScalarEdge	NumStability/Source/Higham/Chapter11/AasenTheorem118ScalarEdge.lean	bc8136b5b98528ff778fa6783b87cc826a4f5a6e	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenTridiagGEPP	NumStability/Source/Higham/Chapter11/AasenTridiagGEPP.lean	62133f4f16ccf3a2483d58ac8e9ced821240eab9	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenUnitOuterSolve	NumStability/Source/Higham/Chapter11/AasenUnitOuterSolve.lean	51340fc28ccfc323170d13b120ce2b7bd0832fd5	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.BlockLDLTAllOneByOnePrinted	NumStability/Source/Higham/Chapter11/BlockLDLTAllOneByOnePrinted.lean	326bae870f8350aeaca319e71407ee5bdee148d1	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.BlockLDLTBunchTridiagonal	NumStability/Source/Higham/Chapter11/BlockLDLTBunchTridiagonal.lean	811e0593aea762c4ad9cc6538ce26a31da963d4d	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.BlockLDLTMixedPivot	NumStability/Source/Higham/Chapter11/BlockLDLTMixedPivot.lean	05a5c870b058814f6789309fb936f3a979a29663	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.BlockLDLTSolveBackward	NumStability/Source/Higham/Chapter11/BlockLDLTSolveBackward.lean	b25e33f1ea2f1de9551459c9e2f34e64fd21c128	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.BunchKaufmanSolve	NumStability/Source/Higham/Chapter11/BunchKaufmanSolve.lean	219b466e447f8d737e47d5b442935ebe187a202c	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.BunchTridiagonalActualSolve	NumStability/Source/Higham/Chapter11/BunchTridiagonalActualSolve.lean	cb1b1b81d08bc235175b9e3b4655d701fd95bbb0	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.BunchTridiagonalHFactor	NumStability/Source/Higham/Chapter11/BunchTridiagonalHFactor.lean	0d846acaaad964a85dd61dd56be87a71992276f3	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.Higham11BunchActualSharpGrowthClosure	NumStability/Source/Higham/Chapter11/Higham11BunchActualSharpGrowthClosure.lean	f352e1fb9c69ded4aeff0bf9432cc2def23231af	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchExactTrace	NumStability/Source/Higham/Chapter11/Higham11BunchExactTrace.lean	d95b8e40625f24924eb7e340ce3ae4bda3159caf	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanActualSelector	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanActualSelector.lean	f44bd770d884355d303eddbf9f435da9d3c167c8	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanExactGrowth	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanExactGrowth.lean	8b9166d25845d6e6ab28e1eb323764a77a61260e	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanExactGrowthArithmetic	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanExactGrowthArithmetic.lean	54df341c892e0f1680cbfaee3b459f1f8b90a64d	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanExactTrace	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanExactTrace.lean	f251b3dfb841b60ebb921bf307300ff03874b92e	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanExplicitInverseSolve	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanExplicitInverseSolve.lean	7d9a189ea4d31609851a3ef39bc4d3ecc069389a	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanExplicitInverseTerminalClosedForm	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanExplicitInverseTerminalClosedForm.lean	64e68459c1489f76446f122124c6f29d629a4774	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanRoundedAccumulated	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanRoundedAccumulated.lean	3448e45e50aeaa1ddbe1ae5bd74552c3355d8ad3	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanRoundedBridge	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanRoundedBridge.lean	fc9f22b3dd721ce0005505a7848cc34d26e99bee	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanRoundedClosure	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanRoundedClosure.lean	d26bcb598e0eaba078ad0d6a0f34acb6a42e1af4	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanRoundedExecution	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanRoundedExecution.lean	c0e7b53b82c42d614a94346a0fe571166ecf4d9e	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanRoundedFactors	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanRoundedFactors.lean	4fe654517d1b1446523d744de6487d2de84278ff	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanRoundedGlobal	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanRoundedGlobal.lean	0dde5e9ff2d933a17914584ca1267db38de3c069	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanRoundedGrowth	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanRoundedGrowth.lean	384d06130d721897b76dc25c27394bdfacb3d704	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanRoundedGrowthSolve	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanRoundedGrowthSolve.lean	9e913fb46e6b56247193fd5f3d72cceb3ea3e95e	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanRoundedMiddleSolve	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanRoundedMiddleSolve.lean	19e7317c4fe286d76a1047c402f40bda69c91c8e	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanRoundedSolve	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanRoundedSolve.lean	d9f9bdd5ab6bd254beb6953bb417286c2f746ebf	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanRoundedTerminal	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanRoundedTerminal.lean	923774cccbe041c0a7774811cde51cf723572871	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanRoundedTerminalClosedForm	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanRoundedTerminalClosedForm.lean	bf7db8b0867ee1e94471c0b4fedd2aea88a4b773	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanSourceCorrection	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanSourceCorrection.lean	89ba6864834a5c055ed3604be6cadb08ef06b637	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchSharpGrowthBridge	NumStability/Source/Higham/Chapter11/Higham11BunchSharpGrowthBridge.lean	e98404579077f0784f70ca6c0d8be4fe73b9e0a3	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchTraceHadamard	NumStability/Source/Higham/Chapter11/Higham11BunchTraceHadamard.lean	69ab4c625120a462a16e86d21c96d501e901f9a1	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11Chapter9ActualExecutorBridge	NumStability/Source/Higham/Chapter11/Higham11Chapter9ActualExecutorBridge.lean	d2afbc6834bb16fa58b0087cf0b1cf8375bbcfa4	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11Chapter9BridgeClosure	NumStability/Source/Higham/Chapter11/Higham11Chapter9BridgeClosure.lean	c53dbdcd1a9f62a21c5fc7368a435638c91837c5	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11RookExactTrace	NumStability/Source/Higham/Chapter11/Higham11RookExactTrace.lean	96efe0f5e1cfa0a6ceec9921e588a2bea7e6a8c1	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11RookExecutorAdapter	NumStability/Source/Higham/Chapter11/Higham11RookExecutorAdapter.lean	8979abccd6a165ad1b9261dd60a2bb45e9935043	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11RookRoundedGap	NumStability/Source/Higham/Chapter11/Higham11RookRoundedGap.lean	4ac5b8bc19f2d8af9727b4484eef6a25131033dc	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11RookSourceClosure	NumStability/Source/Higham/Chapter11/Higham11RookSourceClosure.lean	61805ce836857412d8a03b8e399c8f8ee9db7d55	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
