module	path	base_blob_oid	current_tier	debt_flags	phase_scope	lane_id	wave_id	planned_actions	rationale
NumStability.Source.Higham.Chapter11	NumStability/Source/Higham/Chapter11.lean	6dbc17aee67e4b87b6efea6f7eb0e64265fedf3a	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.Aasen118Reduced	NumStability/Source/Higham/Chapter11/Aasen118Reduced.lean	e103910e7e3e8b81dc24025e3eb26320ca39e575	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenAdjacentPivotOperationalMiddle	NumStability/Source/Higham/Chapter11/AasenAdjacentPivotOperationalMiddle.lean	9a8bd3fe8296e621e911270189173cdbdada402d	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenAdjacentPivotResidualDomain	NumStability/Source/Higham/Chapter11/AasenAdjacentPivotResidualDomain.lean	ea84a2ca80967b58ad8f0bc4a49ae26eb2a0299d	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenAdjacentPivotSourceResidual	NumStability/Source/Higham/Chapter11/AasenAdjacentPivotSourceResidual.lean	275dedc3e83d4d8304b156e6017829c7178d8012	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenAdjacentPivotTridiagExecutor	NumStability/Source/Higham/Chapter11/AasenAdjacentPivotTridiagExecutor.lean	d7f3db182b7e7657ddffa34648b1ccec6f1f9e4a	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenAdjacentPivotTridiagForwardCounterexample	NumStability/Source/Higham/Chapter11/AasenAdjacentPivotTridiagForwardCounterexample.lean	f63feed4528593356840aebe328d4ed9bf90865a	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenDirect118	NumStability/Source/Higham/Chapter11/AasenDirect118.lean	41d887ef707f88df9523f2648ec13fbfa8a165a8	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenDirectTridiagGEPPSolve	NumStability/Source/Higham/Chapter11/AasenDirectTridiagGEPPSolve.lean	217f60a0cef714867757bc29f806c58c258306e2	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenFactorNorm	NumStability/Source/Higham/Chapter11/AasenFactorNorm.lean	9cdc32bf3aafc093fc0c59bf5bd17a1ef08a6259	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenGrowth	NumStability/Source/Higham/Chapter11/AasenGrowth.lean	df58a7c570a3391a9ca4979581f19136ad460f5e	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenMiddleGEPPCh11Counterexample	NumStability/Source/Higham/Chapter11/AasenMiddleGEPPCh11Counterexample.lean	da298da5dcd569a9d27f33624547125d368db932	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenOriginalCoordinateCorrection	NumStability/Source/Higham/Chapter11/AasenOriginalCoordinateCorrection.lean	4f9d3ad59b6af76ff213a3c37f300cc41563b400	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenPermutationSourceCorrection	NumStability/Source/Higham/Chapter11/AasenPermutationSourceCorrection.lean	b860bbbd0fe9bb6168b6f599085bede6bee0438c	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenPrintedCoefficientAlgebra	NumStability/Source/Higham/Chapter11/AasenPrintedCoefficientAlgebra.lean	6957d71a4343b380943447c14ec2e95d8d58621e	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenSourceSharpFactorResidual	NumStability/Source/Higham/Chapter11/AasenSourceSharpFactorResidual.lean	75af26fd5d160a935620fd3673ca525258d20ea7	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenTheorem118ScalarEdge	NumStability/Source/Higham/Chapter11/AasenTheorem118ScalarEdge.lean	bc8136b5b98528ff778fa6783b87cc826a4f5a6e	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenTridiagGEPP	NumStability/Source/Higham/Chapter11/AasenTridiagGEPP.lean	62133f4f16ccf3a2483d58ac8e9ced821240eab9	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.AasenUnitOuterSolve	NumStability/Source/Higham/Chapter11/AasenUnitOuterSolve.lean	51340fc28ccfc323170d13b120ce2b7bd0832fd5	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.BlockLDLTAllOneByOnePrinted	NumStability/Source/Higham/Chapter11/BlockLDLTAllOneByOnePrinted.lean	326bae870f8350aeaca319e71407ee5bdee148d1	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.BlockLDLTBunchTridiagonal	NumStability/Source/Higham/Chapter11/BlockLDLTBunchTridiagonal.lean	811e0593aea762c4ad9cc6538ce26a31da963d4d	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.BlockLDLTMixedPivot	NumStability/Source/Higham/Chapter11/BlockLDLTMixedPivot.lean	05a5c870b058814f6789309fb936f3a979a29663	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.BlockLDLTSolveBackward	NumStability/Source/Higham/Chapter11/BlockLDLTSolveBackward.lean	b25e33f1ea2f1de9551459c9e2f34e64fd21c128	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.BunchKaufmanSolve	NumStability/Source/Higham/Chapter11/BunchKaufmanSolve.lean	219b466e447f8d737e47d5b442935ebe187a202c	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.BunchTridiagonalActualSolve	NumStability/Source/Higham/Chapter11/BunchTridiagonalActualSolve.lean	cb1b1b81d08bc235175b9e3b4655d701fd95bbb0	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.BunchTridiagonalHFactor	NumStability/Source/Higham/Chapter11/BunchTridiagonalHFactor.lean	0d846acaaad964a85dd61dd56be87a71992276f3	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.Higham11BunchActualSharpGrowthClosure	NumStability/Source/Higham/Chapter11/Higham11BunchActualSharpGrowthClosure.lean	f352e1fb9c69ded4aeff0bf9432cc2def23231af	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchExactTrace	NumStability/Source/Higham/Chapter11/Higham11BunchExactTrace.lean	d95b8e40625f24924eb7e340ce3ae4bda3159caf	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanActualSelector	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanActualSelector.lean	f44bd770d884355d303eddbf9f435da9d3c167c8	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanExactGrowth	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanExactGrowth.lean	8b9166d25845d6e6ab28e1eb323764a77a61260e	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanExactGrowthArithmetic	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanExactGrowthArithmetic.lean	54df341c892e0f1680cbfaee3b459f1f8b90a64d	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanExactTrace	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanExactTrace.lean	f251b3dfb841b60ebb921bf307300ff03874b92e	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanExplicitInverseSolve	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanExplicitInverseSolve.lean	7d9a189ea4d31609851a3ef39bc4d3ecc069389a	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanExplicitInverseTerminalClosedForm	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanExplicitInverseTerminalClosedForm.lean	64e68459c1489f76446f122124c6f29d629a4774	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanRoundedAccumulated	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanRoundedAccumulated.lean	3448e45e50aeaa1ddbe1ae5bd74552c3355d8ad3	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanRoundedBridge	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanRoundedBridge.lean	fc9f22b3dd721ce0005505a7848cc34d26e99bee	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanRoundedClosure	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanRoundedClosure.lean	d26bcb598e0eaba078ad0d6a0f34acb6a42e1af4	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanRoundedExecution	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanRoundedExecution.lean	c0e7b53b82c42d614a94346a0fe571166ecf4d9e	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanRoundedFactors	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanRoundedFactors.lean	4fe654517d1b1446523d744de6487d2de84278ff	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanRoundedGlobal	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanRoundedGlobal.lean	0dde5e9ff2d933a17914584ca1267db38de3c069	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanRoundedGrowth	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanRoundedGrowth.lean	384d06130d721897b76dc25c27394bdfacb3d704	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanRoundedGrowthSolve	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanRoundedGrowthSolve.lean	9e913fb46e6b56247193fd5f3d72cceb3ea3e95e	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanRoundedMiddleSolve	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanRoundedMiddleSolve.lean	19e7317c4fe286d76a1047c402f40bda69c91c8e	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanRoundedSolve	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanRoundedSolve.lean	d9f9bdd5ab6bd254beb6953bb417286c2f746ebf	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanRoundedTerminal	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanRoundedTerminal.lean	923774cccbe041c0a7774811cde51cf723572871	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanRoundedTerminalClosedForm	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanRoundedTerminalClosedForm.lean	bf7db8b0867ee1e94471c0b4fedd2aea88a4b773	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchKaufmanSourceCorrection	NumStability/Source/Higham/Chapter11/Higham11BunchKaufmanSourceCorrection.lean	89ba6864834a5c055ed3604be6cadb08ef06b637	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchSharpGrowthBridge	NumStability/Source/Higham/Chapter11/Higham11BunchSharpGrowthBridge.lean	e98404579077f0784f70ca6c0d8be4fe73b9e0a3	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11BunchTraceHadamard	NumStability/Source/Higham/Chapter11/Higham11BunchTraceHadamard.lean	69ab4c625120a462a16e86d21c96d501e901f9a1	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11Chapter9ActualExecutorBridge	NumStability/Source/Higham/Chapter11/Higham11Chapter9ActualExecutorBridge.lean	d2afbc6834bb16fa58b0087cf0b1cf8375bbcfa4	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11Chapter9BridgeClosure	NumStability/Source/Higham/Chapter11/Higham11Chapter9BridgeClosure.lean	c53dbdcd1a9f62a21c5fc7368a435638c91837c5	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11RookExactTrace	NumStability/Source/Higham/Chapter11/Higham11RookExactTrace.lean	96efe0f5e1cfa0a6ceec9921e588a2bea7e6a8c1	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11RookExecutorAdapter	NumStability/Source/Higham/Chapter11/Higham11RookExecutorAdapter.lean	8979abccd6a165ad1b9261dd60a2bb45e9935043	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11RookRoundedGap	NumStability/Source/Higham/Chapter11/Higham11RookRoundedGap.lean	4ac5b8bc19f2d8af9727b4484eef6a25131033dc	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11RookSourceClosure	NumStability/Source/Higham/Chapter11/Higham11RookSourceClosure.lean	61805ce836857412d8a03b8e399c8f8ee9db7d55	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11SkewActualSelector	NumStability/Source/Higham/Chapter11/Higham11SkewActualSelector.lean	ec92116341c408ad90bcc45ed59fc1ea30d8756d	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11SkewExactTrace	NumStability/Source/Higham/Chapter11/Higham11SkewExactTrace.lean	bc08030d87a0daa532b16b45ee0e63ea010d06d5	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Higham11SkewSourceCorrection	NumStability/Source/Higham/Chapter11/Higham11SkewSourceCorrection.lean	16eb6987cbdd31e41881287cb753e04b142f0cac	source	noncanonical_modules	in_scope	local-lane	W90	rename	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Problems	NumStability/Source/Higham/Chapter11/Problems.lean	8dad97ea526ecba46af61f6fcaacccfa464eae7e	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.Section01.Basic	NumStability/Source/Higham/Chapter11/Section01/Basic.lean	327fd2ee2a49f832a1c4a5e5b6b2882fdd163266	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.Section01.CompletePivoting	NumStability/Source/Higham/Chapter11/Section01/CompletePivoting.lean	53323e9d8bd5cd8cfbfc7199be94e46abdeb98a3	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.Section01.PartialPivoting	NumStability/Source/Higham/Chapter11/Section01/PartialPivoting.lean	a01a9640a434d4531c0b784d2830445ffcd9399b	source	-	in_scope	local-lane	W90	outlier_review	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Section01.RookPivoting	NumStability/Source/Higham/Chapter11/Section01/RookPivoting.lean	b9518742d23e0e5eec1ff8c880c5affdc3f8bc43	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.Section01.Tridiagonal	NumStability/Source/Higham/Chapter11/Section01/Tridiagonal.lean	b498f024aa6a79dffa2be15447611c30edb3b9c7	source	-	in_scope	local-lane	W90	outlier_review	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Section02.Aasen	NumStability/Source/Higham/Chapter11/Section02/Aasen.lean	ce2a075e223b6121bd7902fed375062a18ae115e	source	-	in_scope	local-lane	W90	outlier_review	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter11.Section03.SkewSymmetric	NumStability/Source/Higham/Chapter11/Section03/SkewSymmetric.lean	eb35f39319211cb9585ba9bfbbfd63a3e086c4b8	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.Theorem07	NumStability/Source/Higham/Chapter11/Theorem07.lean	d1853ed523ed0ba9b56158faa3df64b58701bc54	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter11.TwoByTwoSchurStep	NumStability/Source/Higham/Chapter11/TwoByTwoSchurStep.lean	ac2647866a442de71d34e95370c5bf1820acaee2	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter12	NumStability/Source/Higham/Chapter12.lean	e7816ef90a7c79231452e2a92dfbdcb40dec4881	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter12.IterativeRefinement	NumStability/Source/Higham/Chapter12/IterativeRefinement.lean	6484e8aeb3a3b5dc2e61a7469467ddc7f439f642	source	declaration_bearing_umbrellas	in_scope	remote-lane	W02	aggregate_cleanup;split	W02 integration exposed declaration-bearing aggregate debt at C0003.
NumStability.Source.Higham.Chapter12.IterativeRefinement.All	NumStability/Source/Higham/Chapter12/IterativeRefinement/All.lean	f8ad5ab557ccb5d115574b21c8f92fa0ec2548da	source	-	already_complete	-	-	-	Created and accepted by W02 at C0003.
NumStability.Source.Higham.Chapter12.IterativeRefinement.Chapter12Bounds	NumStability/Source/Higham/Chapter12/IterativeRefinement/Chapter12Bounds.lean	3ea999233e843d53f2640d107dceafc88ec3c595	source	missing_module_docstrings;noncanonical_modules	in_scope	remote-lane	W02	document;rename	Created and accepted by W02 at C0003.
NumStability.Source.Higham.Chapter12.IterativeRefinement.LegacyChapter11Surface	NumStability/Source/Higham/Chapter12/IterativeRefinement/LegacyChapter11Surface.lean	c3b916f39993ff268953d73d7a31df860f1c571e	source	missing_module_docstrings	in_scope	remote-lane	W02	document	Created and accepted by W02 at C0003.
NumStability.Source.Higham.Chapter12.OmegaDiscontinuity	NumStability/Source/Higham/Chapter12/OmegaDiscontinuity.lean	c965f775564523b65218cdaae718f21212a83a83	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter12.Problem02	NumStability/Source/Higham/Chapter12/Problem02.lean	d5846e5d35656a53f6cf15d3e59f3b0fc2753868	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13	NumStability/Source/Higham/Chapter13.lean	3d5d7946dc28bccb99ff609178b9003afac3dd0f	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Algorithm01	NumStability/Source/Higham/Chapter13/Algorithm01.lean	d72a9d9170e75578fde75a72bc05fc882e2f8209	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Algorithm03	NumStability/Source/Higham/Chapter13/Algorithm03.lean	0e56d01ce807d4230a903f0aec2d3d5a4a20de94	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Algorithm04	NumStability/Source/Higham/Chapter13/Algorithm04.lean	e74ef918f2b9b88ad89c625511c68267073e9eaa	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.BlockLU	NumStability/Source/Higham/Chapter13/BlockLU.lean	72dafef64bdbb4e82d01d4c07c3a41de78e4a183	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.DemmelSharpMultiplier	NumStability/Source/Higham/Chapter13/DemmelSharpMultiplier.lean	8b4aaae95916e54fb93149c1db460978e5c33bd1	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Equation01	NumStability/Source/Higham/Chapter13/Equation01.lean	b9800e49fd81de3b4f304d6a9b4f233fd03375d8	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Equation02	NumStability/Source/Higham/Chapter13/Equation02.lean	cd71e7ba95db6e6419358b6bf27d507e6a143045	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Equation03	NumStability/Source/Higham/Chapter13/Equation03.lean	07498eb1fd787105275548f0f3feb4d2026424fe	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Equation18	NumStability/Source/Higham/Chapter13/Equation18.lean	900a0f6fe7bdc9ae7bea548515917569abd6e828	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Equation19	NumStability/Source/Higham/Chapter13/Equation19.lean	6cb082a97c7a21ddc7a7486f0c0bab03598d2d51	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Equation20	NumStability/Source/Higham/Chapter13/Equation20.lean	54481bdd63f24c3ede0fea159b8de60578951f47	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Equation21	NumStability/Source/Higham/Chapter13/Equation21.lean	d22d75a0fd8dc7d0d564433a90bcf994a876ea4e	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Equation22	NumStability/Source/Higham/Chapter13/Equation22.lean	4086c2c32dcf2778714ec0b346c5caa683970565	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Equation23	NumStability/Source/Higham/Chapter13/Equation23.lean	4d781fecbd994b67ef71de66c6c204520ccf70ec	source	declaration_bearing_umbrellas	in_scope	local-lane	W90	aggregate_cleanup;split	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	NumStability/Source/Higham/Chapter13/Equation23/PointRowGrowth.lean	2057170f2e377b82dbec3001a97da8ccbf353558	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Equation24	NumStability/Source/Higham/Chapter13/Equation24.lean	7c4a80896ee758c733d35b99ea8cd84e19f88144	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Equation25	NumStability/Source/Higham/Chapter13/Equation25.lean	7cd9023f339be415d9e34954e55eb68c0feae96b	source	declaration_bearing_umbrellas	in_scope	local-lane	W90	aggregate_cleanup;split	Resolve exact base debt and/or measured giant-owner review.
NumStability.Source.Higham.Chapter13.Equation25.Factorization	NumStability/Source/Higham/Chapter13/Equation25/Factorization.lean	baec282131783ae1c2510cfa656544855f0f41da	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Equation25.Families	NumStability/Source/Higham/Chapter13/Equation25/Families.lean	c32894fee56525c5c7ba9be530bde60c047f0542	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Equation26	NumStability/Source/Higham/Chapter13/Equation26.lean	943175f0550e1f938c505e94c88ad54f166dfd8d	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Lemma09	NumStability/Source/Higham/Chapter13/Lemma09.lean	42553ef1f0e918d46ea631553795ec1c33903da9	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Lemma10	NumStability/Source/Higham/Chapter13/Lemma10.lean	9787e44f4ec16f420f8ca3c7c1ce71fdd34b7ea1	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Lemma10.ConditionNumber	NumStability/Source/Higham/Chapter13/Lemma10/ConditionNumber.lean	e394b86a5f6d19ca188e7bcc541e5be83ba65f17	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Lemma10.SchurComplement	NumStability/Source/Higham/Chapter13/Lemma10/SchurComplement.lean	9f9cd21ddb576f4fef879f948c7f14a5f7d0c754	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Problem01	NumStability/Source/Higham/Chapter13/Problem01.lean	6ae9fdfdb0678f2364d593b95189ebc090e5f2af	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Problem02	NumStability/Source/Higham/Chapter13/Problem02.lean	222ef67a7cf6323f117b0af70dc1a9c69b37cf45	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Problem03	NumStability/Source/Higham/Chapter13/Problem03.lean	84a4b320b30754b296b4c5b41c8c928dc05b6f11	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Problem04	NumStability/Source/Higham/Chapter13/Problem04.lean	9cd1b6b34388ef6282efee5691d7b7b23a23654a	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Problem04.ActiveStageBounds	NumStability/Source/Higham/Chapter13/Problem04/ActiveStageBounds.lean	baf76143e498c400427522d0b6b6e15229e94e78	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Problem04.ActiveStageProducts	NumStability/Source/Higham/Chapter13/Problem04/ActiveStageProducts.lean	13f924a7bf4f881d20c43a5260885dc87637ef99	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Problem04.ActiveTailProducts	NumStability/Source/Higham/Chapter13/Problem04/ActiveTailProducts.lean	7193fa01863a2691021ea2bf5eb116e3e6d26ba6	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Problem04.BlockInverseBounds	NumStability/Source/Higham/Chapter13/Problem04/BlockInverseBounds.lean	6d9938141289b0a61897a9a19b3aa6378d966341	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Problem04.ComparisonChains	NumStability/Source/Higham/Chapter13/Problem04/ComparisonChains.lean	ff23f39a4951c80e86ec687b5d659b8c02a3e06a	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Problem04.DeterminantChainProducts	NumStability/Source/Higham/Chapter13/Problem04/DeterminantChainProducts.lean	253930bc1b0e163eca6529b3feee34f2c81f92e5	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Problem04.FactorizationExistence	NumStability/Source/Higham/Chapter13/Problem04/FactorizationExistence.lean	424c57dfda75f3c5dc67545827079a5993c199e4	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Problem04.FactorizationProducts	NumStability/Source/Higham/Chapter13/Problem04/FactorizationProducts.lean	1632953991561cc93658df1c32153305022f893f	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Problem04.FactorizationProducts.ComparisonUpdates	NumStability/Source/Higham/Chapter13/Problem04/FactorizationProducts/ComparisonUpdates.lean	11e5e5ef92f3834fedc50d0ad12b0aee184e636e	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter13.Problem04.FactorizationProducts.DeterminantBounds	NumStability/Source/Higham/Chapter13/Problem04/FactorizationProducts/DeterminantBounds.lean	c50742d25e0ee08800c347ee0f8802d796653fd0	source	-	already_complete	-	-	-	-
